customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
10001201,3,0,3,13:50,NY,11050,1,0,5,f,2,29,29,0,3,4,2,0,3,3,1,0,2,663
10001201,4,0,3,13:51,NY,11050,1,0,5,f,2,29,29,0,3,4,2,0,3,3,1,0,2,663
10001201,5,0,3,13:53,NY,11050,1,0,5,f,2,29,29,0,3,4,2,0,3,3,1,0,2,662
10001201,6,0,3,13:58,NY,11050,1,0,5,f,2,29,29,0,3,4,2,0,3,3,1,0,2,662
10001201,7,1,3,14:19,NY,11050,1,0,5,f,2,29,29,0,3,4,2,0,3,3,1,0,2,662
10001202,1,0,1,11:10,MD,11051,1,0,6,f,1,71,71,0,2,15,0,0,1,1,0,0,1,591
10001202,2,0,1,11:11,MD,11051,1,0,6,f,1,71,71,0,2,15,0,0,1,1,0,0,1,591
10001202,3,0,1,11:15,MD,11051,1,0,6,f,1,71,71,0,2,15,1,0,2,2,1,1,1,627
10001202,4,1,3,14:43,MD,10993,1,0,6,f,1,71,71,0,2,15,1,0,2,2,1,1,1,627
10001203,1,0,0,11:09,MD,11052,1,1,14,e,4,29,29,0,3,9,0,0,1,1,0,0,4,624
10001203,2,0,0,11:09,MD,11052,1,1,14,e,4,29,29,0,3,9,0,0,1,1,0,0,1,602
10001203,3,0,0,11:10,MD,11052,1,1,14,e,4,29,29,0,3,9,1,0,3,3,0,2,1,632
10001203,4,0,0,11:12,MD,11052,1,1,14,e,4,29,29,0,3,9,1,0,3,3,0,2,1,633
10001203,5,0,0,11:13,MD,11052,1,1,14,e,4,29,29,0,3,9,1,0,3,3,0,2,1,633
10001203,6,0,0,12:38,MD,11052,1,1,14,e,4,29,29,0,3,9,1,0,3,3,0,2,1,633
10001203,7,0,0,12:39,MD,11052,1,1,14,e,4,29,29,0,3,9,1,0,3,3,0,2,1,633
10001203,8,1,2,13:36,MD,11052,1,1,14,e,4,29,29,0,3,9,1,1,3,3,1,1,1,635
10001204,1,0,3,11:12,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,3,3,1,2,4,613
10001204,2,0,3,11:13,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,4,3,1,2,4,626
10001204,3,0,3,11:21,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,4,3,1,2,4,626
10001204,4,0,3,11:22,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,1,2,1,2,4,594
10001204,5,0,3,11:23,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,1,2,1,2,4,602
10001204,6,0,3,12:27,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,1,2,1,2,4,602
10001204,7,0,3,12:28,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,1,2,1,2,3,593
10001204,8,0,3,12:30,FL,11053,1,1,4,f,1,37,37,0,1,9,1,0,1,1,1,2,3,583
10001204,9,0,3,12:33,FL,11053,1,1,4,f,1,37,37,0,1,9,1,1,1,2,1,2,4,594
10001204,10,1,2,12:05,FL,11053,2,1,4,f,1,53,37,0,1,9,1,1,1,2,1,2,4,606
10001205,1,0,3,15:18,KS,11054,1,0,14,,NA,18,18,0,NA,NA,0,0,1,1,0,0,2,624
10001205,2,0,3,15:21,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,713
10001205,3,0,3,15:22,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,713
10001205,4,0,3,15:24,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,713
10001205,5,0,3,15:32,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001205,6,0,3,15:35,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001205,7,0,3,15:36,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001205,8,0,3,15:37,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001205,9,0,3,15:38,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001205,10,1,3,15:39,KS,11054,1,0,14,g,NA,18,18,0,2,4,2,0,2,3,0,3,1,709
10001206,1,0,2,08:58,OH,11055,1,1,8,e,4,59,59,0,3,4,0,0,1,1,0,0,2,515
10001206,2,0,2,08:59,OH,11055,1,1,8,e,4,59,59,0,3,4,1,1,3,3,1,2,2,659
10001206,3,0,2,09:05,OH,11055,1,1,8,e,4,59,59,0,3,4,1,1,3,3,1,2,2,659
10001206,4,0,2,09:09,OH,11055,1,1,8,e,4,59,59,0,3,4,1,1,3,3,1,2,2,659
10001206,5,0,2,09:10,OH,11055,1,1,8,e,4,59,59,0,3,4,1,1,4,3,1,2,2,673
10001206,6,0,2,10:28,OH,11055,1,1,8,e,4,59,59,0,3,1,1,1,4,3,1,2,3,609
10001206,7,1,3,12:39,OH,11055,1,1,8,e,4,59,59,0,3,1,1,1,3,3,1,2,3,598
10001207,1,0,2,09:08,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,3,3,1,1,2,669
10001207,2,0,2,09:09,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,3,3,1,1,2,669
10001207,3,0,2,09:10,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001207,4,0,2,09:16,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001207,5,0,2,09:17,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001207,6,0,2,09:38,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001207,7,0,2,09:45,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001207,8,1,0,13:57,OH,11056,1,0,14,e,NA,19,19,0,1,1,1,1,2,3,1,2,2,674
10001208,1,0,4,15:20,CT,11057,2,1,4,d,4,64,64,1,3,6,1,0,3,3,1,0,1,615
10001208,2,0,4,15:20,CT,11057,2,1,4,d,4,64,64,1,3,6,1,0,3,3,1,0,1,615
10001208,3,0,4,15:21,CT,11057,2,1,4,d,4,64,64,1,3,6,1,0,3,3,1,0,1,615
10001208,4,0,4,15:23,CT,11057,2,1,4,d,4,64,64,1,3,6,1,1,3,3,0,0,1,614
10001208,5,0,4,15:24,CT,11057,2,1,4,d,4,64,64,1,3,6,1,1,3,3,0,0,1,614
10001208,6,1,5,09:57,CT,11057,2,1,4,d,4,64,64,1,3,6,1,1,4,3,0,0,1,616
10001209,1,0,3,11:43,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,620
10001209,2,0,3,11:45,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,660
10001209,3,0,3,11:45,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,660
10001209,4,0,3,11:46,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,660
10001209,5,0,3,11:48,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,660
10001209,6,1,3,11:49,FL,10285,1,0,3,g,1,36,36,0,2,1,1,1,2,3,1,1,3,660
10001213,1,0,1,11:33,NV,10022,1,1,1,f,1,75,75,0,3,8,1,1,3,3,0,1,3,627
10001213,2,0,1,11:34,NV,10022,1,1,1,f,1,75,75,0,3,8,1,1,3,3,1,1,3,631
10001213,3,0,1,11:35,NV,10022,1,1,1,f,1,75,75,0,3,8,1,1,3,3,1,1,3,642
10001213,4,0,1,12:26,NV,10022,1,1,1,f,1,75,75,0,3,8,1,1,3,3,1,1,3,642
10001213,5,1,2,13:37,NV,10022,1,1,1,f,1,75,75,0,3,8,1,1,3,3,1,1,3,641
10001215,1,0,4,10:33,IN,11061,1,1,9,e,2,57,57,0,3,4,1,0,3,3,0,2,1,581
10001215,2,0,4,10:34,IN,11061,1,1,9,e,2,57,57,0,3,4,1,0,3,3,0,2,1,581
10001215,3,0,4,10:35,IN,11061,2,1,9,e,2,57,20,0,3,4,1,0,3,3,0,2,1,617
10001215,4,0,4,10:36,IN,11061,2,1,9,e,2,57,20,0,3,4,0,0,3,3,0,0,1,569
10001215,5,0,4,10:37,IN,11061,2,1,9,e,2,57,20,0,3,4,2,0,3,3,0,3,1,615
10001215,6,1,3,16:32,IN,11061,2,1,9,e,2,57,20,0,3,4,0,1,3,3,0,0,2,596
10001219,1,0,1,09:38,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,2,640
10001219,2,0,1,09:40,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,3,653
10001219,3,0,1,09:42,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,3,653
10001219,4,0,1,09:43,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,3,653
10001219,5,0,1,09:44,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,3,653
10001219,6,1,1,09:45,MD,11065,1,1,4,d,4,34,16,0,4,11,1,0,4,3,0,2,3,653
10001221,1,0,1,13:53,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,1,1,0,0,4,654
10001221,2,0,1,13:53,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,1,1,0,0,4,658
10001221,3,0,1,13:56,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,1,1,0,0,4,663
10001221,4,0,1,13:57,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,1,1,0,0,4,663
10001221,5,0,1,14:03,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,1,3,0,0,4,663
10001221,6,1,2,09:54,NY,11067,1,1,1,e,1,74,74,0,1,15,2,0,3,3,0,0,3,660
10001222,1,0,2,10:02,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,1,0,2,1,668
10001222,2,0,2,10:04,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,667
10001222,3,0,2,10:05,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,667
10001222,4,0,2,10:07,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,677
10001222,5,0,2,10:08,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,685
10001222,6,0,2,10:10,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,685
10001222,7,0,2,10:12,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,685
10001222,8,0,2,10:21,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,689
10001222,9,0,2,10:22,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,685
10001222,10,1,2,10:37,KY,11068,2,0,5,d,NA,40,34,1,3,15,1,0,1,3,1,2,2,685
10001225,1,0,3,14:01,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,3,3,0,1,2,671
10001225,2,0,3,14:02,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,3,0,3,14:06,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,4,0,3,14:12,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,5,0,3,14:14,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,6,0,3,14:15,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,7,0,3,14:46,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001225,8,1,3,13:02,IN,11070,1,0,12,f,3,23,23,0,3,1,1,0,2,2,0,2,1,670
10001226,1,0,0,15:55,ID,11071,1,1,7,g,1,75,75,0,4,10,0,0,1,1,0,0,1,510
10001226,2,0,0,15:56,ID,11071,1,1,7,g,1,75,75,0,4,10,1,0,4,3,0,2,3,591
10001226,3,0,0,15:57,ID,11071,1,1,7,g,1,75,75,0,4,10,1,0,4,3,0,2,3,598
10001226,4,1,0,16:55,ID,11071,1,1,7,g,1,75,75,0,4,10,1,0,4,3,0,2,3,595
10001228,1,0,0,10:42,NY,10118,1,0,8,e,3,30,30,0,1,2,0,0,3,3,0,0,4,676
10001228,2,0,0,10:43,NY,10118,1,0,8,e,3,30,30,0,1,2,2,0,2,3,0,0,2,696
10001228,3,0,0,10:44,NY,10118,1,0,8,e,3,30,30,0,1,2,0,0,2,3,0,0,2,664
10001228,4,0,0,10:46,NY,10118,1,0,8,e,3,30,30,0,1,2,0,0,2,3,0,0,2,670
10001228,5,1,0,10:58,NY,10118,1,0,8,e,3,30,30,0,1,2,2,0,2,3,0,0,2,705
10001229,1,0,3,13:53,FL,11073,2,1,1,d,2,69,66,1,3,10,1,1,2,3,1,2,3,612
10001229,2,0,3,13:53,FL,11073,2,1,1,d,2,69,66,1,3,10,1,0,2,3,1,2,2,614
10001229,3,0,3,13:54,FL,11073,2,1,1,d,2,69,66,1,3,10,1,0,3,3,1,2,3,615
10001229,4,1,4,10:52,FL,11073,2,1,1,d,2,69,66,1,3,10,1,0,3,3,1,1,3,598
10001232,1,0,2,11:23,ID,11076,1,0,8,e,3,29,29,0,3,4,0,0,1,1,0,0,4,551
10001232,2,0,2,11:24,ID,11076,1,0,8,e,3,29,29,0,3,4,0,0,1,1,0,0,4,542
10001232,3,0,2,11:26,ID,11076,1,0,8,e,3,29,29,0,3,4,1,0,2,1,0,2,4,644
10001232,4,0,2,11:29,ID,11076,1,0,8,e,3,29,29,0,3,4,1,0,2,1,0,2,3,636
10001232,5,0,2,11:35,ID,11076,1,0,8,e,3,29,29,0,3,4,1,0,2,1,0,2,2,626
10001232,6,0,2,11:37,ID,11076,1,0,8,e,3,29,29,0,3,4,1,0,2,1,0,2,2,626
10001232,7,1,2,17:13,ID,11076,1,0,8,f,3,29,29,0,3,4,1,0,2,1,0,2,2,627
10001233,1,0,2,11:19,UT,10513,2,1,7,g,NA,31,28,1,1,7,1,1,3,3,1,1,3,610
10001233,2,0,2,11:23,UT,10513,2,1,7,g,NA,31,28,1,1,7,1,0,2,3,0,1,1,580
10001233,3,0,2,11:24,UT,10513,2,1,7,g,NA,31,28,1,1,7,1,0,1,3,0,2,1,579
10001233,4,0,2,11:28,UT,10513,2,1,7,g,NA,31,28,1,1,7,1,0,2,3,0,1,1,580
10001233,5,0,2,11:28,UT,10513,2,1,7,g,NA,31,28,1,1,7,1,0,2,3,0,1,1,580
10001233,6,1,4,18:10,UT,10513,2,1,7,g,NA,31,28,1,1,10,1,1,1,3,0,1,1,589
10001235,1,0,0,10:35,AL,11077,1,0,11,f,2,26,26,0,2,9,1,1,2,1,1,1,3,602
10001235,2,0,0,10:36,AL,11077,1,0,11,f,2,26,26,0,2,9,1,1,2,1,1,1,3,602
10001235,3,0,0,10:37,AL,11077,1,0,11,f,2,26,26,0,2,9,0,0,2,1,0,0,2,532
10001235,4,0,0,10:39,AL,11077,1,0,11,f,2,26,26,0,2,9,0,0,2,1,0,0,2,538
10001235,5,0,0,10:41,AL,11077,1,0,11,f,2,26,26,0,2,9,0,0,2,1,0,0,2,538
10001235,6,0,0,10:50,AL,11077,1,0,11,f,2,26,26,0,2,9,0,0,2,1,0,0,2,546
10001235,7,0,0,10:51,AL,11077,1,0,11,f,2,26,26,0,2,9,0,0,2,1,0,2,2,574
10001235,8,0,0,10:54,AL,11077,1,0,11,f,2,26,26,0,2,9,0,1,2,1,0,0,2,549
10001235,9,0,0,10:59,AL,11077,1,0,11,f,2,26,26,0,2,9,0,1,2,1,0,0,2,549
10001235,10,0,0,11:00,AL,11077,1,0,11,f,2,26,26,0,2,9,0,1,2,1,0,0,2,549
10001235,11,1,0,11:13,AL,11077,1,0,11,f,2,26,26,0,2,9,0,1,2,1,0,0,2,550
10001236,1,0,0,10:25,CO,10308,1,1,2,f,4,45,45,0,1,15,0,0,1,1,0,0,2,597
10001236,2,0,0,10:26,CO,10308,1,1,2,f,4,45,45,0,1,15,0,0,1,1,0,0,2,565
10001236,3,0,0,10:27,CO,10308,1,1,2,f,4,45,45,0,1,15,1,1,1,1,1,2,2,644
10001236,4,0,0,10:33,CO,10308,1,1,2,f,4,45,45,0,1,15,1,1,1,1,1,2,2,644
10001236,5,0,0,10:34,CO,10308,1,1,2,f,4,45,45,0,1,15,1,1,1,2,1,2,3,650
10001236,6,0,0,10:35,CO,10308,1,1,2,f,4,45,45,0,1,15,1,1,1,2,1,2,2,644
10001236,7,0,0,10:35,CO,10308,1,1,2,f,4,45,45,0,1,15,2,1,1,2,1,2,2,637
10001236,8,0,0,10:36,CO,10308,1,1,2,f,4,45,45,0,1,15,2,1,1,2,1,2,3,643
10001236,9,1,0,10:52,CO,10308,1,1,2,f,4,45,45,0,1,15,1,1,1,2,1,2,3,639
10001237,1,0,1,15:32,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,0,1,1,610
10001237,2,0,1,15:39,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,0,1,2,611
10001237,3,0,1,15:41,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,615
10001237,4,0,1,15:42,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,619
10001237,5,0,1,15:43,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,627
10001237,6,0,1,15:44,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,643
10001237,7,0,1,15:46,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,643
10001237,8,0,1,15:57,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,643
10001237,9,0,1,15:58,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,643
10001237,10,1,2,11:27,NH,10220,2,1,3,g,NA,52,43,1,1,15,1,0,3,3,1,1,2,628
10001239,1,0,1,11:07,FL,11079,1,1,15,e,1,42,42,0,3,5,1,1,2,2,1,2,3,618
10001239,2,0,1,11:09,FL,11079,1,1,15,e,1,42,42,0,3,5,1,1,3,3,1,2,3,604
10001239,3,0,1,11:10,FL,11079,1,1,15,e,1,42,42,0,3,5,1,1,3,3,1,2,3,631
10001239,4,0,1,11:15,FL,11079,1,1,15,e,1,42,42,0,3,5,1,1,3,3,1,2,3,631
10001239,5,0,1,11:23,FL,11079,1,1,15,e,1,41,41,0,3,5,1,1,3,3,1,2,3,631
10001239,6,0,1,11:47,FL,11079,1,1,15,e,1,41,41,0,3,5,1,0,3,3,0,2,3,628
10001239,7,0,1,12:21,FL,11079,1,1,15,e,1,41,41,0,3,5,1,0,3,3,0,2,3,628
10001239,8,0,1,12:23,FL,11079,1,1,15,f,1,41,41,0,3,5,1,0,3,3,0,2,3,628
10001239,9,0,1,12:33,FL,11079,1,1,15,f,1,41,41,0,3,5,1,0,3,3,0,2,3,634
10001239,10,0,1,12:44,FL,11079,1,1,15,f,1,41,41,0,3,5,1,0,3,3,0,2,3,634
10001239,11,1,1,10:49,FL,11079,1,1,15,f,1,41,41,0,3,5,1,0,3,3,0,2,3,647
10001241,1,0,3,12:43,OH,10972,2,1,1,f,NA,30,27,1,NA,NA,0,0,1,1,0,0,2,594
10001241,2,0,3,12:47,OH,10972,2,1,1,f,NA,30,27,1,NA,NA,1,0,3,2,1,2,2,728
10001241,3,0,3,14:21,OH,10972,2,1,1,f,NA,30,27,1,NA,NA,1,0,3,2,1,2,2,728
10001241,4,0,3,14:24,OH,10972,2,1,1,f,NA,30,27,0,NA,NA,1,0,3,2,1,2,2,735
10001241,5,0,3,14:25,OH,10972,2,1,1,f,NA,30,27,0,NA,NA,1,0,3,2,1,2,2,735
10001241,6,0,3,14:39,OH,10972,2,1,1,f,NA,30,27,0,2,3,1,0,3,2,1,2,2,695
10001241,7,0,3,14:39,OH,10972,2,1,1,f,NA,30,27,0,2,3,1,0,3,3,1,2,2,707
10001241,8,1,3,16:38,OH,10972,1,1,1,f,NA,30,27,0,2,3,1,0,3,3,1,2,2,674
10001242,1,0,3,10:25,AL,11081,1,1,12,e,NA,36,36,0,2,1,1,1,2,2,1,2,3,599
10001242,2,0,3,10:25,AL,11081,1,1,12,e,NA,36,36,0,2,1,1,1,2,2,1,2,4,613
10001242,3,0,3,10:26,AL,11081,1,1,12,e,NA,36,36,0,2,1,1,1,2,2,1,2,4,613
10001242,4,1,3,10:26,AL,11081,1,1,12,e,NA,36,36,0,2,1,1,1,2,2,1,2,4,613
10001243,1,0,0,15:42,NY,11082,1,0,7,f,2,43,43,0,3,6,1,1,3,3,0,0,3,635
10001243,2,0,0,15:43,NY,11082,1,0,7,f,2,43,43,0,3,6,1,1,3,3,0,0,3,636
10001243,3,0,0,15:45,NY,11082,1,0,7,f,2,43,43,0,3,6,1,1,3,3,1,0,3,641
10001243,4,0,0,15:47,NY,11082,1,0,7,f,2,43,43,0,3,6,1,1,3,3,1,0,3,641
10001243,5,0,0,16:02,NY,11082,1,0,7,f,2,43,43,0,3,6,1,1,3,3,1,0,3,641
10001243,6,1,3,10:21,NY,11082,1,0,6,f,2,43,43,0,3,6,1,1,3,3,1,0,3,653
10001244,1,0,3,15:11,CT,11083,1,0,6,g,NA,27,27,0,1,1,1,0,3,3,1,0,4,705
10001244,2,0,3,15:12,CT,11083,1,0,6,g,NA,27,27,0,1,1,1,0,1,2,1,0,1,685
10001244,3,0,3,15:13,CT,11083,1,0,6,g,NA,27,27,0,1,1,1,0,1,2,1,0,1,685
10001244,4,1,4,09:34,CT,11083,1,0,6,g,NA,27,27,0,1,1,1,0,1,2,1,0,1,690
10001246,1,0,2,10:51,PA,11085,1,0,10,e,NA,33,33,0,3,2,1,0,3,3,0,2,2,666
10001246,2,0,2,10:52,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,590
10001246,3,0,2,10:53,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,590
10001246,4,0,2,10:54,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,590
10001246,5,0,2,10:56,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,614
10001246,6,0,2,10:58,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,614
10001246,7,0,2,11:00,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,614
10001246,8,1,2,11:39,PA,11085,1,0,10,e,NA,33,33,0,3,2,0,0,1,3,0,0,2,614
10001247,1,0,0,14:20,OH,11086,1,0,11,e,NA,25,25,0,1,8,2,0,3,3,0,3,3,588
10001247,2,0,0,14:20,OH,11086,1,0,11,e,NA,25,25,0,1,8,2,0,3,3,0,3,3,588
10001247,3,0,0,14:22,OH,11086,1,0,11,e,NA,25,25,0,1,8,0,0,1,1,0,0,3,549
10001247,4,0,0,14:23,OH,11086,1,0,11,e,NA,25,25,0,1,8,0,0,1,1,0,0,3,556
10001247,5,1,1,13:50,OH,11086,1,0,11,e,NA,25,25,0,1,8,0,0,1,1,0,0,3,556
10001248,1,0,2,16:02,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,0,1,1,0,2,1,700
10001248,2,0,2,16:03,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,1,1,2,1,696
10001248,3,0,2,16:04,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,4,0,2,16:09,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,5,0,2,16:10,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,6,0,2,16:10,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,7,0,2,16:22,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,8,0,2,16:24,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001248,9,1,2,16:27,PA,10879,1,1,4,e,NA,28,28,0,1,7,1,1,1,3,1,2,1,696
10001249,1,0,0,17:17,OR,11087,1,1,10,d,4,39,39,0,3,4,1,0,3,3,0,1,1,600
10001249,2,0,0,17:17,OR,11087,1,1,10,d,4,39,39,0,3,4,1,0,3,3,0,1,1,600
10001249,3,1,2,18:18,OR,11087,1,1,10,d,4,39,39,0,3,4,1,0,3,3,0,1,1,609
10001250,1,0,1,08:32,PA,11088,1,1,9,e,4,41,41,0,3,15,1,0,3,2,0,2,1,602
10001250,2,0,1,08:32,PA,11088,1,1,9,e,4,41,41,0,3,15,1,0,3,2,1,2,3,619
10001250,3,0,1,08:40,PA,11088,1,1,9,e,4,41,41,0,3,15,1,0,3,2,1,2,3,619
10001250,4,0,1,08:42,PA,11088,1,1,9,e,4,41,41,0,3,15,1,0,3,2,1,2,3,619
10001250,5,1,2,08:32,PA,11088,1,0,9,e,4,41,41,0,3,15,1,0,3,2,1,2,3,627
10001251,1,0,4,09:33,MD,11089,1,1,19,g,2,75,75,0,3,15,0,1,3,3,0,0,1,627
10001251,2,0,4,09:38,MD,11089,1,1,19,g,2,75,75,0,3,15,0,1,3,3,0,0,1,620
10001251,3,0,4,09:40,MD,11089,1,1,19,g,2,75,75,0,3,15,0,1,3,3,0,0,2,618
10001251,4,0,4,10:19,MD,11089,1,1,19,g,2,75,75,0,3,15,0,1,3,3,0,0,2,618
10001251,5,1,4,10:54,MD,11089,1,1,19,g,2,75,75,0,3,15,0,1,3,3,0,0,2,625
10001252,1,0,2,10:45,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,669
10001252,2,0,2,10:47,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,634
10001252,3,0,2,11:02,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,631
10001252,4,0,2,11:03,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,635
10001252,5,0,2,11:04,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,635
10001252,6,0,2,11:06,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,635
10001252,7,1,2,11:19,PA,11090,1,0,42,a,NA,44,44,0,NA,NA,0,0,1,1,0,0,2,634
10001253,1,0,0,10:03,NY,11091,1,1,2,f,1,68,68,0,4,1,1,0,3,3,0,0,2,644
10001253,2,0,0,10:04,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,3,3,1,0,2,649
10001253,3,0,0,10:32,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,3,3,1,0,2,650
10001253,4,0,0,10:35,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,3,3,1,0,2,650
10001253,5,0,0,10:36,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,4,3,1,0,2,658
10001253,6,0,0,10:37,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,4,3,1,0,2,651
10001253,7,0,0,10:38,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,4,3,1,0,2,652
10001253,8,1,1,15:39,NY,11091,1,1,2,f,1,68,68,0,4,1,1,1,4,3,1,0,2,654
10001254,1,0,0,09:53,NY,11092,1,1,2,f,1,61,61,0,3,1,1,0,3,3,0,0,2,615
10001254,2,0,0,09:54,NY,11092,1,1,2,f,1,61,61,0,3,1,1,0,3,3,0,0,2,601
